id,name,harmful_trash_ton,harmful_trash_boundary,harmless_trash_ton,harmless_trash_boundary,trash_ton,trash_boundary,intensity_trash,intensity_trash_unit,trash_ISO
8201,無敵,0.1,母公司,3,母公司,3.1,母公司,0.03,員工人數92人,N
8210,勤誠,12.35,總部/嘉義廠/勤昆廠/前盛廠,2906.88,總部/嘉義廠/勤昆廠/前盛廠,2919.23,總部/嘉義廠/勤昆廠/前盛廠,N/A,N/A,N
8213,志超,2085.72,僅母公司,1595.33,僅母公司,3681.05,僅母公司,0.21,僅母公司，單位：新台幣百萬元,ISO 14001
8215,明基材,819.58,桃園廠區、雲林廠區及大陸廠區,13797.31,桃園廠區、雲林廠區及大陸廠區,14616.89,桃園廠區、雲林廠區及大陸廠區,0.21,噸數/百萬營業額,N
8222,寶一,16.34,111年度,41.68,111年度,58.02,111年度,N/A,N/A,N
8249,菱光,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8261,富鼎,0,僅母公司,2.46,僅母公司,2.46,僅母公司,0.02,服務,ISO 14001
8271,宇瞻,6.2,僅母公司,27.2,僅母公司,33.4,僅母公司,0,千元營業額,ISO 14001
8341,日友,N/A,母公司(雲林廠及彰濱廠),N/A,母公司(雲林廠及彰濱廠),7901,母公司(雲林廠及彰濱廠),0.13,廢棄物焚化處理量,ISO 14001
8367,建新國際,N/A,僅母公司,N/A,僅母公司,25.2,僅母公司,0.01,百萬元營業額,N
8374,羅昇,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8404,百和興業-KY,144.57,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,3967.79,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,4112.36,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,0.41,產品,N
8411,福貞-KY,207.81,本公司(福貞控股)及所屬轉投資孫公司(「鼎新金屬股份有限公司」、「鼎立金屬包裝股份有限公司」、「福建福貞金屬包裝有限公司」、「福建福天食品有限公司」)作為揭露範疇,562.05,本公司(福貞控股)及所屬轉投資孫公司(「鼎新金屬股份有限公司」、「鼎立金屬包裝股份有限公司」、「福建福貞金屬包裝有限公司」、「福建福天食品有限公司」)作為揭露範疇,769.86,本公司(福貞控股)及所屬轉投資孫公司(「鼎新金屬股份有限公司」、「鼎立金屬包裝股份有限公司」、「福建福貞金屬包裝有限公司」、「福建福天食品有限公司」)作為揭露範疇,0.02,產品,N
8422,可寧衛,6.47,可寧衛、大寧、吉衛及上評資源循環,39706.25,可寧衛、大寧、吉衛及上評資源循環,39712.72,可寧衛、大寧、吉衛及上評資源循環,0.01,千元營業額,N
8429,金麗-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8438,昶昕,195.36,大園廠、大園一廠、海湖廠、含銅廢液處理廠、蘆竹廠。,218.46,大園廠、大園一廠、海湖廠、含銅廢液處理廠、蘆竹廠。,413.82,大園廠、大園一廠、海湖廠、含銅廢液處理廠、蘆竹廠。,N/A,N/A,UL2809
8442,威宏-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8443,阿瘦,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8454,富邦媒,0,總部大樓與momo 營運控制之倉儲,589.65,總部大樓與momo 營運控制之倉儲,589.65,總部大樓與momo 營運控制之倉儲,0.01,百萬元營業額,ISO 14001
8462,柏文,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8463,潤泰材,0,宜蘭冬山廠,168.65,宜蘭冬山廠,168.65,宜蘭冬山廠,N/A,N/A,N
8464,億豐,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8466,美吉吉-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8467,波力-KY,146.57,2022年,80.4,2022年,226.97,2022年,N/A,N/A,中&#21326;人民共和&#22269;固体&#24223;物污染&#29615;境防治法
8473,山林水,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8476,台境,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8478,東哥遊艇,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8481,政伸,0,僅母公司,45.73,僅母公司,45.73,僅母公司,0.06,百萬元營業額,N
8482,商億-KY,37.96,2022年全年,311.1,2022年全年,349.06,2022年全年,N/A,N/A,ISO 9001
8488,吉源-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8499,鼎炫-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
8926,台汽電,N/A,台灣汽電共生股份有限公司 官田汽電共生廠,N/A,台灣汽電共生股份有限公司 官田汽電共生廠,21576.87,台灣汽電共生股份有限公司 官田汽電共生廠,N/A,N/A,N
8940,新天地,0,僅母公司,480,僅母公司,480,僅母公司,0,千元營業額,N
8996,高力,0,母公司,827.64,母公司,827.64,母公司,0.31,百萬元營業額,N
9802,鈺齊-KY,85.44,合併財務報表之母子公司,1497.37,合併財務報表之母子公司,1582.81,合併財務報表之母子公司,N/A,N/A,N
9902,台火,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
9904,寶成,6242.2,本公司製鞋廠區,73138.8,本公司製鞋廠區,79381,本公司製鞋廠區,0,產品,N
9905,大華,1.75,僅台灣母公司,143.96,僅台灣母公司,145.71,僅台灣母公司,0.06,百萬元營業額,N
9906,欣巴巴,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
9907,統一實,418.6,台灣總公司,4037.4,台灣總公司,4456,台灣總公司,0.01,產品,N
9908,大台北,N/A,母公司三棟大樓,N/A,母公司三棟大樓,39.44,母公司三棟大樓,0,營業額每10萬元,N
9910,豐泰,5428,包含合併財務報表之母子公司,41499,包含合併財務報表之母子公司,46927,包含合併財務報表之母子公司,0.49,百萬元營業額,N
9911,櫻花,0,僅母公司,2047,僅母公司,2047,僅母公司,1.93,人均廢棄物量,ISO 14001
9912,偉聯,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
9914,美利達,0,僅母公司,2333,僅母公司,2333,僅母公司,0.07,百萬元營業額,依據行政院環境保護署及有關機關之標準方法進行採樣、檢測。
9917,中保科,N/A,母公司,N/A,母公司,20.44,母公司,0,百萬元營業額,N
9918,欣天然,N/A,欣欣大樓,N/A,欣欣大樓,5.2,欣欣大樓,0,百萬元營業額,N
9919,康那香,0,僅母公司,2519,僅母公司,2519,僅母公司,0.22,產量(噸),N
9921,巨大,8573,巨大集團大中華區所有自行車生產據點,17720,巨大集團大中華區所有自行車生產據點,26293,巨大集團大中華區所有自行車生產據點,4.48,單台,N
9924,福興,N/A,僅母公司,N/A,僅母公司,106.85,僅母公司,0,產品,ISO 14001
9925,新保,0,母公司,40.77,母公司,40.77,母公司,N/A,N/A,N
9926,新海,0,僅母公司,37.17,僅母公司,37.17,僅母公司,0.02,百萬元營業額,N
9927,泰銘,N/A,全廠,N/A,全廠,503.97,全廠,0.07,千元,N
9928,中視,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
9929,秋雨,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
9930,中聯資源,2.75,中聯資源公司,39694.81,中聯資源公司,39697.56,中聯資源公司,3.87,百萬元營業額,ISO 14001
9931,欣高,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
9933,中鼎,0,母公司(含總部大樓與全球工地),1899,母公司(含總部大樓與全球工地),1899,母公司(含總部大樓與全球工地),0.06,百萬元營業額,AA1000
9934,成霖,0,母公司,3.83,母公司,3.83,母公司,N/A,N/A,N
9935,慶豐富,0,僅母公司,241.51,僅母公司,241.51,僅母公司,0,千元營業額,N
9937,全國,N/A,涵蓋本公司所有營運據點及出租加油站予本公司之100%子公司埔祥開發(股)公司及上員(股)公司。,N/A,涵蓋本公司所有營運據點及出租加油站予本公司之100%子公司埔祥開發(股)公司及上員(股)公司。,968.24,涵蓋本公司所有營運據點及出租加油站予本公司之100%子公司埔祥開發(股)公司及上員(股)公司。,0,公噸/公秉(每公秉油品銷售之廢棄物密集度),N
9938,百和,3.47,僅母公司,1030.27,僅母公司,1033.74,僅母公司,0.21,產品,N
9939,宏全,114.22,僅母公司,14137.32,僅母公司,14251.54,僅母公司,N/A,N/A,ISO 14001
9940,信義,N/A,信義房屋股份有限公司,N/A,信義房屋股份有限公司,264.18,信義房屋股份有限公司,0.05,員工人數,ISO 14001(預計2023Q3完成查證)
9941,裕融,N/A,母公司+子公司新鑫、裕富數位,N/A,母公司+子公司新鑫、裕富數位,73.36,母公司+子公司新鑫、裕富數位,0.06,員工人數,N
9942,茂順,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N
9943,好樂迪,0,廚餘廢油焚化,1680.21,廚餘廢油焚化,1680.21,廚餘廢油焚化,0.71,廢棄物量密集度(1680.21)/其他-營收百萬元(2377.164),N
9944,新麗,0,母公司,292,母公司,292,母公司,0.14,產品,N
9945,潤泰新,0,冬山廠(子公司),168.65,冬山廠(子公司),168.65,冬山廠(子公司),N/A,N/A,N
9946,三發地產,0,三發地產及京富祥營造,671000,三發地產及京富祥營造,671000,三發地產及京富祥營造,0.3,千元單位營業額,N
9955,佳龍,N/A,包含合併財務報表之母子公司,N/A,包含合併財務報表之母子公司,56.49,包含合併財務報表之母子公司,N/A,N/A,N
9958,世紀鋼,0,桃園市觀音區中山路一段1119號,62.29,桃園市觀音區中山路一段1119號,62.29,桃園市觀音區中山路一段1119號,N/A,N/A,ISO 14001
